Time,PowerGenerated,GearboxBearingTemperature,WindSpeed
2020-01-03 20:00:00+00:00,418.5209953,64.629575,5.676339787
2020-01-03 20:10:00+00:00,300.8805225,64.3463534,5.183879825
2020-01-03 20:20:00+00:00,277.8908795,63.79670933,5.0214735
2020-01-03 20:30:00+00:00,194.0400695,63.0732574,4.452824845
2020-01-03 20:40:00+00:00,202.8403911,62.69435433,4.672347168
2020-01-03 20:50:00+00:00,229.1207267,62.62223875,4.818116422
2020-01-03 21:00:00+00:00,196.2832665,62.30928358,4.543664765
2020-01-03 21:10:00+00:00,167.2804537,61.75075211,4.341036658
2020-01-03 21:20:00+00:00,208.7292263,61.80426146,4.823873516
2020-01-03 21:30:00+00:00,216.08905,61.71474565,4.74947981
2020-01-03 21:40:00+00:00,222.0022478,61.69304937,4.902233128
2020-01-03 21:50:00+00:00,291.7585437,61.8882067,5.175389845
2020-01-03 22:00:00+00:00,276.3326705,61.9384323,5.186524845
2020-01-03 22:10:00+00:00,192.1238941,61.5470734,4.518193935
2020-01-03 22:20:00+00:00,133.1057257,60.54301791,4.13810483
2020-01-03 22:30:00+00:00,58.45359489,59.29246179,3.769310311
2020-01-03 22:40:00+00:00,54.70981844,58.33087611,3.4171276
2020-01-03 22:50:00+00:00,81.4884795,58.01735125,3.66756983
2020-01-03 23:00:00+00:00,47.77883782,57.55722638,3.493872094
2020-01-03 23:10:00+00:00,54.3798219,56.7752651,3.489344865
2020-01-03 23:20:00+00:00,45.53103061,56.4995935,3.618762984
2020-01-03 23:30:00+00:00,36.77220626,55.78120873,3.31653986
2020-01-03 23:40:00+00:00,74.30289874,55.78726144,3.783420868
2020-01-03 23:50:00+00:00,135.2746232,56.5488302,4.33988482
2020-01-04 00:00:00+00:00,156.1630422,57.65685722,4.7309109
2020-01-04 00:10:00+00:00,66.28639505,56.6471155,4.00270487
2020-01-04 00:20:00+00:00,-4.255880212,55.26065856,3.198223394
2020-01-04 00:30:00+00:00,-6.078755165,53.7704826,3.040335165
2020-01-04 00:40:00+00:00,-5.445411595,52.19252544,3.171963037
2020-01-04 00:50:00+00:00,15.43876083,51.918082,3.44104984
2020-01-04 01:00:00+00:00,162.5635411,56.4931592,4.241988717
2020-01-04 01:10:00+00:00,200.0399079,58.85280737,4.743420853
2020-01-04 01:20:00+00:00,133.5538814,58.0987544,4.228209855
2020-01-04 01:30:00+00:00,37.86024754,56.6997135,3.363270471
2020-01-04 01:40:00+00:00,-7.90820133,53.5102554,2.530944895
2020-01-04 01:50:00+00:00,-8.553624871,51.009782,3.031517524
2020-01-04 02:00:00+00:00,-8.12645819,49.3435316,2.89010486
2020-01-04 02:10:00+00:00,-5.810528772,48.56222025,3.000627611
2020-01-04 02:20:00+00:00,-5.545774258,48.7859097,2.98436986
2020-01-04 02:30:00+00:00,-6.077132555,48.70823025,2.415944875
2020-01-04 02:40:00+00:00,-5.902643311,48.5983073,2.599031437
2020-01-04 02:50:00+00:00,-5.501265889,48.59408913,2.5865999
2020-01-04 03:00:00+00:00,-5.746957995,48.5141806,2.509224885
2020-01-04 03:10:00+00:00,-5.317244953,48.53576529,2.587878842
2020-01-04 03:20:00+00:00,-5.321718021,48.3944564,2.571020911
2020-01-04 03:30:00+00:00,-5.834660732,48.31695613,2.818036663
2020-01-04 03:40:00+00:00,-5.928655684,48.3872318,3.035478779
2020-01-04 03:50:00+00:00,-5.78796328,48.312857,2.52923985
2020-01-04 04:00:00+00:00,-5.632527089,48.2781441,2.912844311
2020-01-04 04:10:00+00:00,-5.666629295,48.191471,2.522405111
2020-01-04 04:20:00+00:00,-6.198941774,48.1832389,2.951199905
2020-01-04 04:30:00+00:00,-5.985590555,48.202308,2.73304482
2020-01-04 04:40:00+00:00,-5.506968828,48.02470256,2.329327628
2020-01-04 04:50:00+00:00,-5.911899016,47.868276,2.813094584
2020-01-04 05:00:00+00:00,-6.114370885,47.9101034,3.01560989
2020-01-04 05:10:00+00:00,-5.516121483,47.92966788,2.127427672
2020-01-04 05:20:00+00:00,-6.203739158,47.84339467,3.038768311
2020-01-04 05:30:00+00:00,-6.251996011,47.9115341,2.661577661
2020-01-04 05:40:00+00:00,-5.61117889,47.83109413,2.261114885
2020-01-04 05:50:00+00:00,-6.048760626,47.924566,2.451120879
2020-01-04 06:00:00+00:00,-6.118373589,47.8966775,2.949327644
2020-01-04 06:10:00+00:00,-6.219390563,47.9712,2.742036711
2020-01-04 06:20:00+00:00,-5.818475447,48.0623013,2.835920937
2020-01-04 06:30:00+00:00,-5.598702206,47.93896222,2.104099894
2020-01-04 06:40:00+00:00,-5.653738689,47.957629,2.686910379
2020-01-04 06:50:00+00:00,-5.73044924,47.99145163,2.4084449
2020-01-04 07:00:00+00:00,-6.286799417,47.9488323,2.074089395
2020-01-04 07:10:00+00:00,-5.774285005,47.87885171,1.787320968
2020-01-04 07:20:00+00:00,-6.518716885,47.907788,2.29597486
2020-01-04 07:30:00+00:00,-5.813533939,48.00474,2.212105406
2020-01-04 07:40:00+00:00,-5.59007205,48.0015722,1.86328993
2020-01-04 07:50:00+00:00,-6.274858263,48.05269213,2.601594626
2020-01-04 08:00:00+00:00,-6.39626575,48.0902795,2.45030987
2020-01-04 08:10:00+00:00,-4.957082742,48.24457386,2.500826195
2020-01-04 08:20:00+00:00,-6.42706905,48.2478358,2.341611
2020-01-04 08:30:00+00:00,-5.630552365,48.29784338,2.3890299
2020-01-04 08:40:00+00:00,-5.661923179,48.3799184,2.056720989
2020-01-04 08:50:00+00:00,-5.69636335,48.3575765,2.051016544
2020-01-04 09:00:00+00:00,-5.920964811,48.3465978,1.980963074
2020-01-04 09:10:00+00:00,-5.75415733,48.39108525,2.494729875
2020-01-04 09:20:00+00:00,-5.415759,48.630457,2.106577661
2020-01-04 09:30:00+00:00,-6.714746947,48.54896825,1.948810389
2020-01-04 09:40:00+00:00,-5.925500845,48.49239515,1.985299865
2020-01-04 09:50:00+00:00,-6.139245795,48.4603535,1.947252558
2020-01-04 10:00:00+00:00,-7.525550639,48.46270165,2.096499917
2020-01-04 10:10:00+00:00,-6.149388575,48.5431097,2.206374885
2020-01-04 10:20:00+00:00,-5.495158337,48.70012573,2.238541995
2020-01-04 10:30:00+00:00,-5.99273227,48.64888707,1.61092992
2020-01-04 10:40:00+00:00,-6.719295026,48.56924127,2.163463053
2020-01-04 10:50:00+00:00,-5.942017867,48.7079366,2.207505439
2020-01-04 11:00:00+00:00,-6.024204063,48.815896,2.725568279
2020-01-04 11:10:00+00:00,57.02693336,50.33966833,3.825384845
2020-01-04 11:20:00+00:00,267.8472142,55.24822933,4.761389311
2020-01-04 11:30:00+00:00,333.4711072,58.14355322,5.084205406
2020-01-04 11:40:00+00:00,220.1137742,58.34106013,4.55885982
2020-01-04 11:50:00+00:00,205.7430394,58.8828266,4.390955367
2020-01-04 12:00:00+00:00,156.1573609,58.48202088,4.251022083
2020-01-04 12:10:00+00:00,153.5622429,58.6066294,4.373854855
2020-01-04 12:20:00+00:00,142.8709621,58.49847883,4.051483117
2020-01-04 12:30:00+00:00,188.0081028,59.23008867,4.461622089
2020-01-04 12:40:00+00:00,235.7950607,59.55463165,4.69123979
